data_month,series_id,data_series,borrower_type,purpose,commitments
1989-06-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.366677
1989-07-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.387683
1989-08-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.319173
1989-09-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.275529
1989-10-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.313942
1989-11-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.407306
1989-12-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.323711
1990-01-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.331701
1990-02-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.356959
1990-03-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.358554
1990-04-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.390165
1990-05-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.395488
1990-06-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.357743
1990-07-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.36888
1990-08-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.363789
1990-09-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.273357
1990-10-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.307806
1990-11-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.333541
1990-12-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.259825
1991-01-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.296761
1991-02-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.204234
1991-03-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.280628
1991-04-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.22622
1991-05-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.425024
1991-06-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.427954
1991-07-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.248774
1991-08-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.125981
1991-09-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.121536
1991-10-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.127154
1991-11-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.141791
1991-12-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.127595
1992-01-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.100472
1992-02-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.127013
1992-03-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.128376
1992-04-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.142255
1992-05-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.159289
1992-06-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.228938
1992-07-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.20392
1992-08-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.174992
1992-09-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.215317
1992-10-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.199062
1992-11-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.18162
1992-12-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.178996
1993-01-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.119383
1993-02-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.167515
1993-03-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.216791
1993-04-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.190587
1993-05-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.18738
1993-06-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.276228
1993-07-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.262619
1993-08-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.254057
1993-09-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.281486
1993-10-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.244175
1993-11-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.326269
1993-12-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.299077
1994-01-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.236922
1994-02-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.296388
1994-03-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.348459
1994-04-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.287481
1994-05-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.320576
1994-06-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.383518
1994-07-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.337252
1994-08-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.334059
1994-09-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.298845
1994-10-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.30918
1994-11-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.312494
1994-12-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.308074
1995-01-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.225985
1995-02-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.241011
1995-03-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.252822
1995-04-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.236396
1995-05-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.290151
1995-06-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.298266
1995-07-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.282815
1995-08-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.294674
1995-09-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.254777
1995-10-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.262324
1995-11-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.264323
1995-12-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.289133
1996-01-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.238814
1996-02-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.2315
1996-03-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.26284
1996-04-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.270347
1996-05-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.218729
1996-06-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.274916
1996-07-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.225045
1996-08-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.191996
1996-09-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.189436
1996-10-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.268033
1996-11-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.286291
1996-12-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.253787
1997-01-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.282267
1997-02-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.250757
1997-03-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.259923
1997-04-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.30557
1997-05-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.314718
1997-06-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.330977
1997-07-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.280257
1997-08-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.234493
1997-09-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.2725
1997-10-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.299429
1997-11-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.262478
1997-12-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.297885
1998-01-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.280358
1998-02-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.295339
1998-03-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.281636
1998-04-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.248106
1998-05-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.308384
1998-06-01T00:00:00Z,A2413057L,Original,Investment Housing,Investment Housing: Purchase for rent or resale by others,0.435714
